Burst,Date_burst_daughter,Delta_Burst_date_child,Flowering,Flowering_Date,Lateral_GU_daughter,No_Lateral_GU,No_inflo,burst_date_mother,is_in_extremity,is_loaded,nature_ancestor,position_ancestor,position_mother,uc
yes,05-03,4.0,,NA,yes,1.0,,11,no,yes,F,A,L,44001
no,,,yes,5,,,1.0,3,yes,yes,F,A,A,44002
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,44004
yes,05-03,4.0,,NA,yes,7.0,,11,no,yes,F,A,L,44007
no,,,yes,6,,,1.0,3,yes,yes,F,A,A,44008
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,44010
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,44012
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,44013
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,44014
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,44015
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,44017
no,,,yes,6,,,1.0,3,yes,yes,F,A,L,44019
yes,05-03,4.0,,NA,yes,3.0,,11,no,yes,F,A,L,44022
no,,,yes,5,,,1.0,3,yes,yes,F,A,A,44023
no,,,yes,8,,,1.0,3,yes,yes,F,A,L,44025
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,44027
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,44029
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,44031
no,,,yes,8,,,1.0,3,yes,yes,V,L,L,44036
no,,,yes,5,,,1.0,2,yes,yes,V,A,L,44040
no,,,yes,8,,,1.0,2,yes,yes,V,A,L,44043
no,,,yes,5,,,1.0,2,yes,yes,V,A,L,44046
no,,,yes,5,,,1.0,2,yes,yes,V,A,L,44049
no,,,yes,5,,,1.0,2,yes,yes,V,A,L,44052
no,,,yes,8,,,1.0,2,yes,yes,F,A,L,44057
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,44060
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,44063
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,44066
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,44069
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,44071
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,44074
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,44077
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,44080
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,44087
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,44090
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,44093
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,44096
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,44099
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,44101
no,,,yes,5,,,1.0,3,yes,yes,F,L,L,44106
no,,,yes,5,,,1.0,3,yes,yes,F,L,L,44111
no,,,yes,5,,,1.0,3,yes,yes,F,L,L,44114
no,,,yes,5,,,1.0,3,yes,yes,F,L,L,44117
no,,,yes,5,,,1.0,3,yes,yes,F,L,L,44120
no,,,yes,8,,,1.0,3,yes,yes,F,L,L,44125
no,,,yes,5,,,1.0,3,yes,yes,F,L,L,44128
no,,,yes,5,,,1.0,3,yes,yes,F,L,L,44131
no,,,yes,5,,,1.0,3,yes,yes,F,L,L,44134
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,44137
no,,,yes,5,,,1.0,3,yes,yes,V,L,L,44140
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,44145
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,44148
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,44150
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,44152
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,44155
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,44158
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,44164
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,44166
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,44174
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,44178
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,44180
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,44182
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,44190
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,44193
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,44203
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,44205
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,44211
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,44213
no,,,no,NA,,,0.0,3,yes,yes,V,A,L,44215
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,44219
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,44222
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,44225
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,44228
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,44230
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,44233
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,44236
no,,,yes,5,,,1.0,3,yes,yes,F,L,L,44241
no,,,yes,5,,,1.0,3,yes,yes,F,L,L,44244
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,44249
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,44251
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,44253
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,44255
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,44272
no,,,no,NA,,,0.0,3,yes,yes,F,A,L,44274
no,,,no,NA,,,0.0,3,yes,yes,F,L,L,44287
yes,05-03,2.0,,NA,no,,,1,no,yes,F,A,L,44293
no,,,no,NA,,,0.0,3,yes,yes,F,A,A,44294
no,,,yes,7,,,1.0,3,yes,yes,F,A,L,44300
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,44303
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,44306
no,,,yes,5,,,1.0,3,yes,yes,F,A,L,44309
no,,,yes,7,,,1.0,3,yes,yes,V,A,L,44328
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,44339
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,44342
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,44344
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,44347
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,44354
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,44356
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,44359
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,44362
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,44365
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,44375
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,44378
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,44380
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,44383
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,44385
no,,,yes,7,,,1.0,2,yes,yes,F,A,L,44388
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,44391
yes,05-02,5.0,,NA,no,,,9,no,yes,V,L,A,44395
no,,,yes,5,,,1.0,2,yes,yes,V,L,A,44396
yes,05-02,5.0,,NA,no,,,9,no,yes,V,L,L,44399
no,,,yes,8,,,1.0,2,yes,yes,V,L,A,44400
yes,05-02,5.0,,NA,no,,,9,no,yes,V,L,L,44403
no,,,yes,5,,,1.0,2,yes,yes,V,L,A,44404
no,,,yes,8,,,1.0,2,yes,yes,V,L,L,44407
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,44415
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,44418
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,44421
no,,,yes,8,,,1.0,2,yes,yes,F,A,L,44423
no,,,yes,7,,,1.0,2,yes,yes,F,A,L,44426
yes,05-02,6.0,,NA,yes,2.0,,8,no,yes,V,L,A,44430
no,,,no,NA,,,0.0,2,yes,yes,V,L,A,44431
no,,,no,NA,,,0.0,2,yes,yes,V,L,L,44432
no,,,no,NA,,,0.0,2,yes,yes,V,L,L,44433
no,,,no,NA,,,0.0,2,yes,yes,V,L,L,44435
yes,05-02,3.0,,NA,no,,,11,no,yes,V,A,L,44440
no,,,yes,5,,,1.0,2,yes,yes,V,A,A,44441
no,,,yes,7,,,1.0,2,yes,yes,F,A,L,44446
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,44449
no,,,yes,7,,,1.0,2,yes,yes,F,A,L,44451
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,44454
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,44457
no,,,yes,7,,,1.0,2,yes,yes,F,A,L,44459
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,44462
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,44469
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,44471
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,44473
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,44475
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,44477
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,44479
no,,,yes,7,,,1.0,2,yes,yes,F,A,L,44484
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,44487
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,44489
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,44491
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,44493
no,,,yes,7,,,1.0,2,yes,yes,F,A,L,44495
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,44498
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,44509
yes,05-02,4.0,,NA,no,,,10,no,yes,F,A,A,44534
no,,,yes,8,,,1.0,2,yes,yes,F,A,L,44535
yes,05-02,6.0,,NA,no,,,8,no,yes,F,A,L,44538
no,,,yes,5,,,1.0,2,yes,yes,F,A,A,44539
yes,05-02,6.0,,NA,no,,,8,no,yes,F,A,L,44542
no,,,yes,5,,,1.0,2,yes,yes,F,A,A,44543
yes,05-02,6.0,,NA,no,,,8,no,yes,V,L,A,44551
no,,,yes,5,,,1.0,2,yes,yes,V,L,A,44552
yes,04-11,3.0,,NA,yes,2.0,,8,no,yes,V,A,A,44566
yes,05-01,2.0,,NA,yes,3.0,,11,no,yes,V,A,A,44567
no,,,yes,8,,,5.0,1,yes,yes,V,A,A,44568
no,,,yes,8,,,2.0,1,yes,yes,V,A,L,44570
no,,,yes,8,,,2.0,1,yes,yes,V,A,L,44572
no,,,yes,8,,,1.0,1,yes,yes,V,A,L,44574
yes,05-01,2.0,,NA,yes,2.0,,11,no,yes,V,A,L,44576
no,,,yes,8,,,5.0,1,yes,yes,V,A,A,44577
no,,,yes,10,,,1.0,1,yes,yes,V,A,L,44579
no,,,no,NA,,,0.0,1,yes,yes,V,A,L,44581
yes,05-01,2.0,,NA,no,,,11,no,yes,V,A,L,44582
no,,,yes,8,,,4.0,1,yes,yes,V,A,A,44583
yes,04-11,3.0,,NA,no,,,8,no,yes,V,A,L,44586
yes,05-01,2.0,,NA,yes,4.0,,11,no,yes,V,A,A,44587
no,,,yes,8,,,5.0,1,yes,yes,V,A,A,44588
no,,,yes,7,,,1.0,1,yes,yes,V,A,L,44590
no,,,yes,8,,,2.0,1,yes,yes,V,A,L,44592
no,,,no,NA,,,0.0,1,yes,yes,V,A,L,44594
no,,,yes,8,,,1.0,1,yes,yes,V,A,L,44595
no,,,yes,5,,,1.0,8,yes,yes,V,A,L,44598
yes,05-01,5.0,,NA,yes,1.0,,8,no,yes,V,A,L,44601
no,,,yes,6,,,1.0,1,yes,yes,V,A,A,44602
no,,,no,NA,,,0.0,1,yes,yes,V,A,L,44604
yes,05-01,5.0,,NA,no,,,8,no,yes,V,A,L,44606
no,,,yes,5,,,1.0,1,yes,yes,V,A,A,44607
yes,05-01,5.0,,NA,no,,,8,no,yes,V,A,L,44610
no,,,yes,5,,,1.0,1,yes,yes,V,A,A,44611
no,,,no,NA,,,0.0,8,yes,yes,V,L,A,44615
no,,,no,NA,,,0.0,8,yes,yes,V,L,A,44619
yes,05-02,6.0,,NA,no,,,8,no,yes,V,L,A,44622
no,,,no,NA,,,0.0,2,yes,yes,V,L,A,44623
no,,,no,NA,,,0.0,8,yes,yes,V,L,L,44625
no,,,no,NA,,,0.0,8,yes,yes,V,L,L,44627
yes,04-11,3.0,,NA,yes,3.0,,8,no,yes,V,A,A,44631
yes,05-01,2.0,,NA,yes,1.0,,11,no,yes,V,A,A,44632
no,,,yes,5,,,1.0,1,yes,yes,V,A,A,44633
no,,,yes,8,,,1.0,1,yes,yes,V,A,L,44635
yes,05-01,2.0,,NA,no,,,11,no,yes,V,A,L,44637
no,,,yes,7,,,2.0,1,yes,yes,V,A,A,44638
yes,05-01,2.0,,NA,no,,,11,no,yes,V,A,L,44640
no,,,yes,6,,,1.0,1,yes,yes,V,A,A,44641
yes,05-01,2.0,,NA,no,,,11,no,yes,V,A,L,44643
no,,,yes,6,,,1.0,1,yes,yes,V,A,A,44644
yes,04-11,3.0,,NA,no,,,8,no,yes,V,A,L,44647
yes,05-01,2.0,,NA,no,,,11,no,yes,V,A,A,44648
no,,,yes,5,,,2.0,1,yes,yes,V,A,A,44649
yes,04-11,3.0,,NA,no,,,8,no,yes,V,A,L,44652
yes,05-01,2.0,,NA,no,,,11,no,yes,V,A,A,44653
yes,05-02,1.0,,NA,yes,2.0,,1,no,yes,V,A,A,44654
no,,,yes,10,,,5.0,2,yes,yes,V,A,A,44655
no,,,no,NA,,,0.0,2,yes,yes,V,A,L,44657
no,,,no,NA,,,0.0,2,yes,yes,V,A,L,44658
yes,05-02,6.0,,NA,no,,,8,no,yes,V,A,L,44660
no,,,no,NA,,,0.0,2,yes,yes,V,A,A,44661
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,44668
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,44675
no,,,yes,8,,,1.0,2,yes,yes,F,A,L,44678
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,44681
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,44683
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,44685
yes,04-11,3.0,,NA,yes,3.0,,8,no,yes,V,A,A,44694
yes,05-01,2.0,,NA,yes,1.0,,11,no,yes,V,A,A,44695
no,,,yes,5,,,1.0,1,yes,yes,V,A,A,44696
no,,,yes,8,,,1.0,1,yes,yes,V,A,L,44698
yes,05-01,2.0,,NA,no,,,11,no,yes,V,A,L,44700
no,,,yes,8,,,1.0,1,yes,yes,V,A,A,44701
yes,05-01,2.0,,NA,no,,,11,no,yes,V,A,L,44703
no,,,yes,6,,,1.0,1,yes,yes,V,A,A,44704
yes,05-01,2.0,,NA,no,,,11,no,yes,V,A,L,44706
no,,,yes,5,,,1.0,1,yes,yes,V,A,A,44707
yes,04-11,3.0,,NA,no,,,8,no,yes,V,A,L,44710
yes,05-01,2.0,,NA,no,,,11,no,yes,V,A,A,44711
no,,,yes,5,,,1.0,1,yes,yes,V,A,A,44712
yes,04-11,3.0,,NA,yes,1.0,,8,no,yes,V,A,L,44715
yes,05-01,2.0,,NA,yes,2.0,,11,no,yes,V,A,A,44716
no,,,yes,6,,,1.0,1,yes,yes,V,A,A,44717
no,,,no,NA,,,0.0,1,yes,yes,V,A,L,44719
no,,,yes,7,,,1.0,1,yes,yes,V,A,L,44720
yes,05-01,2.0,,NA,no,,,11,no,yes,V,A,L,44722
no,,,yes,8,,,2.0,1,yes,yes,V,A,A,44723
no,,,no,NA,,,0.0,8,yes,yes,V,A,L,44726
no,,,no,NA,,,0.0,8,yes,yes,V,A,L,44728
yes,04-11,3.0,,NA,no,,,8,no,yes,V,A,L,44730
yes,05-01,2.0,,NA,yes,3.0,,11,no,yes,V,A,A,44731
no,,,yes,5,,,1.0,1,yes,yes,V,A,A,44732
no,,,yes,5,,,1.0,1,yes,yes,V,A,L,44734
no,,,yes,8,,,1.0,1,yes,yes,V,A,L,44736
no,,,yes,5,,,1.0,1,yes,yes,V,A,L,44738
yes,04-11,3.0,,NA,yes,2.0,,8,no,yes,V,L,A,44742
yes,05-01,2.0,,NA,yes,1.0,,11,no,yes,V,L,A,44743
no,,,yes,5,,,3.0,1,yes,yes,V,L,A,44744
no,,,yes,8,,,1.0,1,yes,yes,V,L,L,44746
yes,05-01,2.0,,NA,no,,,11,no,yes,V,L,L,44748
no,,,yes,5,,,1.0,1,yes,yes,V,L,A,44749
yes,05-01,2.0,,NA,no,,,11,no,yes,V,L,L,44751
no,,,yes,5,,,1.0,1,yes,yes,V,L,A,44752
no,,,no,NA,,,0.0,8,yes,yes,V,L,L,44755
yes,04-11,3.0,,NA,yes,2.0,,8,no,yes,V,L,L,44757
yes,05-01,2.0,,NA,yes,1.0,,11,no,yes,V,L,A,44758
no,,,yes,5,,,1.0,1,yes,yes,V,L,A,44759
no,,,yes,5,,,1.0,1,yes,yes,V,L,L,44761
yes,05-01,2.0,,NA,no,,,11,no,yes,V,L,L,44763
no,,,yes,6,,,1.0,1,yes,yes,V,L,A,44764
yes,05-01,2.0,,NA,no,,,11,no,yes,V,L,L,44766
no,,,yes,6,,,1.0,1,yes,yes,V,L,A,44767
no,,,no,NA,,,0.0,8,yes,yes,V,L,L,44770
yes,04-11,3.0,,NA,yes,2.0,,8,no,yes,V,L,L,44772
yes,05-01,2.0,,NA,no,,,11,no,yes,V,L,A,44773
no,,,no,NA,,,0.0,1,yes,yes,V,L,A,44774
yes,05-01,2.0,,NA,no,,,11,no,yes,V,L,L,44775
no,,,yes,10,,,1.0,1,yes,yes,V,L,A,44776
yes,05-01,2.0,,NA,no,,,11,no,yes,V,L,L,44778
no,,,no,NA,,,0.0,1,yes,yes,V,L,A,44779
yes,04-11,3.0,,NA,yes,3.0,,8,no,yes,V,L,A,44782
yes,05-01,2.0,,NA,no,,,11,no,yes,V,L,A,44783
no,,,no,NA,,,0.0,1,yes,yes,V,L,A,44784
yes,05-01,2.0,,NA,no,,,11,no,yes,V,L,L,44785
no,,,yes,5,,,1.0,1,yes,yes,V,L,A,44786
no,,,no,NA,,,0.0,11,yes,yes,V,L,L,44788
no,,,yes,7,,,1.0,11,yes,yes,V,L,L,44789
no,,,yes,7,,,1.0,11,yes,yes,V,L,L,44792
no,,,yes,7,,,1.0,11,yes,yes,V,L,L,44795
yes,04-11,3.0,,NA,yes,1.0,,8,no,yes,V,L,A,44801
yes,05-01,2.0,,NA,yes,1.0,,11,no,yes,V,L,A,44802
no,,,yes,7,,,6.0,1,yes,yes,V,L,A,44803
no,,,yes,5,,,1.0,1,yes,yes,V,L,L,44805
yes,05-01,2.0,,NA,no,,,11,no,yes,V,L,L,44807
no,,,yes,10,,,1.0,1,yes,yes,V,L,A,44808
no,,,no,NA,,,0.0,8,yes,yes,V,L,L,44811
no,,,yes,6,,,1.0,8,yes,yes,V,L,L,44813
yes,04-11,3.0,,NA,no,,,8,no,yes,V,L,L,44816
yes,05-01,2.0,,NA,no,,,11,no,yes,V,L,A,44817
no,,,yes,5,,,1.0,1,yes,yes,V,L,A,44818
yes,05-02,3.0,,NA,no,,,11,no,yes,F,A,L,44835
no,,,yes,6,,,1.0,2,yes,yes,F,A,A,44836
yes,05-02,3.0,,NA,yes,2.0,,11,no,yes,F,A,L,44839
no,,,yes,5,,,1.0,2,yes,yes,F,A,A,44840
no,,,yes,6,,,1.0,2,yes,yes,F,A,L,44842
no,,,yes,6,,,1.0,2,yes,yes,F,A,L,44844
yes,04-11,3.0,,NA,no,,,8,no,yes,V,A,L,44851
yes,05-01,2.0,,NA,no,,,11,no,yes,V,A,A,44852
no,,,yes,6,,,1.0,1,yes,yes,V,A,A,44853
yes,04-11,3.0,,NA,yes,1.0,,8,no,yes,V,L,A,44857
yes,05-02,3.0,,NA,yes,3.0,,11,no,yes,V,L,A,44858
no,,,yes,5,,,3.0,2,yes,yes,V,L,A,44859
no,,,yes,6,,,1.0,2,yes,yes,V,L,L,44861
no,,,yes,5,,,1.0,2,yes,yes,V,L,L,44863
no,,,yes,5,,,1.0,2,yes,yes,V,L,L,44865
yes,05-01,2.0,,NA,no,,,11,no,yes,V,L,L,44867
no,,,yes,5,,,1.0,1,yes,yes,V,L,A,44868
yes,05-02,6.0,,NA,no,,,8,no,yes,V,L,A,44873
no,,,yes,5,,,1.0,2,yes,yes,V,L,A,44874
no,,,yes,5,,,1.0,1,yes,yes,V,A,A,44884
no,,,yes,5,,,1.0,1,yes,yes,V,A,A,44889
no,,,yes,6,,,1.0,2,yes,yes,F,A,L,44895
no,,,yes,7,,,1.0,2,yes,yes,F,A,L,44898
no,,,yes,8,,,1.0,2,yes,yes,F,A,L,44901
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,44904
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,44923
no,,,yes,6,,,2.0,1,yes,yes,F,L,L,44927
no,,,no,NA,,,0.0,1,yes,yes,F,L,L,44930
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,44947
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,44949
no,,,yes,10,,,1.0,2,yes,yes,F,A,L,44952
no,,,no,NA,,,0.0,9,yes,yes,F,A,L,44955
no,,,yes,10,,,1.0,2,yes,yes,F,A,L,44957
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,44960
no,,,yes,7,,,1.0,2,yes,yes,F,L,L,44964
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,44967
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,44970
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,44973
yes,05-02,3.0,,NA,yes,1.0,,11,no,yes,F,L,L,44976
no,,,yes,7,,,1.0,2,yes,yes,F,L,A,44977
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,44979
no,,,yes,6,,,1.0,2,yes,yes,F,L,L,44981
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,44986
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,44989
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,44992
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,44995
yes,05-02,4.0,,NA,yes,3.0,,10,no,yes,F,L,A,45000
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,45001
no,,,yes,6,,,1.0,2,yes,yes,F,L,L,45003
no,,,yes,6,,,1.0,2,yes,yes,F,L,L,45005
no,,,yes,6,,,1.0,2,yes,yes,F,L,L,45008
no,,,yes,6,,,1.0,2,yes,yes,F,L,L,45011
no,,,yes,5,,,1.0,1,yes,yes,F,A,L,45019
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,45022
yes,05-02,1.0,,NA,no,,,1,no,yes,F,A,L,45024
no,,,no,NA,,,0.0,2,yes,yes,F,A,A,45025
no,,,yes,5,,,1.0,1,yes,yes,F,L,L,45029
no,,,no,NA,,,0.0,1,yes,yes,F,L,L,45032
no,,,no,NA,,,0.0,1,yes,yes,F,L,L,45036
yes,05-02,4.0,,NA,yes,5.0,,10,no,yes,F,A,A,45041
no,,,yes,5,,,1.0,2,yes,yes,F,A,A,45042
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,45044
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,45046
no,,,yes,6,,,1.0,2,yes,yes,F,A,L,45048
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,45050
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,45052
no,,,yes,6,,,1.0,2,yes,yes,F,A,L,45055
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,45058
yes,05-02,6.0,,NA,no,,,8,no,yes,F,A,L,45061
no,,,yes,5,,,1.0,2,yes,yes,F,A,A,45062
yes,04-11,1.0,,NA,no,,,10,no,yes,V,L,A,45068
yes,05-02,3.0,,NA,yes,8.0,,11,no,yes,V,L,A,45069
no,,,yes,5,,,1.0,2,yes,yes,V,L,A,45070
no,,,yes,5,,,1.0,2,yes,yes,V,L,L,45072
no,,,yes,5,,,1.0,2,yes,yes,V,L,L,45074
no,,,yes,6,,,1.0,2,yes,yes,V,L,L,45076
no,,,no,NA,,,0.0,2,yes,yes,V,L,L,45078
no,,,yes,5,,,1.0,2,yes,yes,V,L,L,45079
no,,,yes,5,,,1.0,2,yes,yes,V,L,L,45081
no,,,yes,5,,,1.0,2,yes,yes,V,L,L,45083
no,,,yes,5,,,1.0,2,yes,yes,V,L,L,45085
no,,,no,NA,,,0.0,1,yes,yes,F,A,L,45102
no,,,no,NA,,,0.0,1,yes,yes,F,A,L,45104
no,,,yes,6,,,1.0,2,yes,yes,F,A,L,45111
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,45114
no,,,yes,6,,,1.0,2,yes,yes,F,A,L,45116
yes,05-02,3.0,,NA,no,,,11,no,yes,F,A,L,45119
no,,,yes,9,,,1.0,2,yes,yes,F,A,A,45120
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,45123
no,,,yes,6,,,1.0,2,yes,yes,F,A,L,45125
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,45130
no,,,yes,7,,,1.0,2,yes,yes,F,L,L,45132
no,,,yes,6,,,1.0,2,yes,yes,F,L,L,45135
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,45138
no,,,yes,6,,,1.0,2,yes,yes,F,L,L,45142
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,45145
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,45147
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,45151
no,,,yes,7,,,1.0,2,yes,yes,F,L,L,45155
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,45194
no,,,yes,6,,,1.0,2,yes,yes,F,A,L,45197
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,45200
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,45202
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,45205
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,45216
no,,,yes,7,,,1.0,2,yes,yes,F,A,L,45219
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,45222
no,,,yes,5,,,3.0,2,yes,yes,F,A,L,45225
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,45228
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,45231
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,45236
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,45238
no,,,yes,5,,,1.0,2,yes,yes,F,L,L,45242
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,45245
yes,05-02,3.0,,NA,yes,3.0,,11,no,yes,F,L,L,45249
no,,,no,NA,,,0.0,2,yes,yes,F,L,A,45250
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,45251
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,45252
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,45253
yes,05-02,4.0,,NA,yes,3.0,,10,no,yes,F,L,L,45257
no,,,no,NA,,,0.0,2,yes,yes,F,L,A,45258
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,45259
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,45260
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,45261
yes,05-02,4.0,,NA,yes,1.0,,10,no,yes,F,L,L,45263
no,,,no,NA,,,0.0,2,yes,yes,F,L,A,45264
no,,,no,NA,,,0.0,2,yes,yes,F,L,L,45265
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,45281
no,,,yes,5,,,1.0,2,yes,yes,F,A,L,45283
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,45286
no,,,yes,9,,,1.0,2,yes,yes,F,A,L,45288
no,,,no,NA,,,0.0,2,yes,yes,F,A,L,45291
